Palabra,Etiqueta_POS
),PUNCT
;,PUNCT
ahí,ADV
tuvimos,VERB
que,SCONJ
dejar,VERB
el,DET
Parnau,PROPN
(,PUNCT
Paraná,PROPN
),PUNCT
y,CCONJ
las,DET
cannanon,PROPN
(,PUNCT
canoas,NOUN
),PUNCT
",",PUNCT
y,CCONJ
marchar,VERB
por,ADP
tierra,NOUN
á,ADP
los,DET
Thopis,PROPN
(,PUNCT
Tupí,PROPN
),PUNCT
",",PUNCT
y,CCONJ
caminamos,VERB
6,NUM
semanas,NOUN
largas,ADJ
por,ADP
desiertos,NOUN
",",PUNCT
cerros,NOUN
y,CCONJ
valles,NOUN
",",PUNCT
en,ADP
que,PRON
[,PRON
por,ADP
miedo,NOUN
],NOUN
de,ADP
las,DET
fieras,NOUN
del,ADP
campo,NOUN
no,ADV
podíamos,AUX
dormir,VERB
tranquilos,ADJ
;,PUNCT
y,CCONJ
hay,AUX
entre,ADP
el,DET
susodicho,NOUN
pueblo,NOUN
 ,SPACE
Gienge,PROPN
y,CCONJ
los,DET
Thopis,PROPN
126,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
",",PUNCT
de,ADP
camino,NOUN
.,PUNCT
Estas,DET
naciones,NOUN
Thopis,PROPN
se,PRON
comen,VERB
á,ADP
la,DET
gente,NOUN
",",PUNCT
cuando,SCONJ
es,AUX
enemiga,ADJ
;,PUNCT
no,ADV
hacen,VERB
otra,DET
cosa,NOUN
que,SCONJ
andar,VERB
siempre,ADV
en,ADP
guerra,NOUN
",",PUNCT
y,CCONJ
cuando,SCONJ
vencen,VERB
á,ADP
sus,DET
enemigos,NOUN
",",PUNCT
conducen,VERB
ellos,PRON
los,DET
prisioneros,NOUN
á,ADP
su,DET
pueblo,NOUN
tal,NOUN
y,CCONJ
como,SCONJ
en,ADP
la,DET
tierra,NOUN
aquí,ADV
(,PUNCT
Baviera,PROPN
),PUNCT
se,PRON
dispone,VERB
una,DET
boda,NOUN
;,PUNCT
y,CCONJ
cuando,SCONJ
es,AUX
llegado,VERB
el,DET
tiempo,NOUN
en,ADP
que,PRON
quieren,VERB
acabar,VERB
con,ADP
los,DET
prisioneros,NOUN
ó,CCONJ
matarlos,VERB
",",PUNCT
se,PRON
preparan,VERB
ellos,PRON
una,DET
gran,ADJ
ceremonia,NOUN
con,ADP
este,DET
fin,NOUN
;,PUNCT
pero,CCONJ
hasta,ADP
tanto,ADV
por,ADP
lo,PRON
que,PRON
es,AUX
el,DET
hombre,NOUN
prisionero,ADJ
",",PUNCT
se,PRON
le,PRON
da,VERB
cuanto,PRON
se,PRON
le,PRON
antoja,VERB
ó,CCONJ
que,PRON
puede,AUX
desear,VERB
",",PUNCT
como,SCONJ
ser,AUX
mujeres,NOUN
con,ADP
quienes,PRON
holgar,VERB
ó,CCONJ
cosas,NOUN
de,ADP
comer,VERB
",",PUNCT
lo,PRON
que,PRON
el,DET
corazón,NOUN
le,PRON
pida,VERB
",",PUNCT
hasta,ADP
que,SCONJ
llega,VERB
la,DET
hora,NOUN
en,ADP
que,PRON
tiene,VERB
(,PUNCT
de,ADP
morir,VERB
),PUNCT
.,PUNCT
Su,DET
gusto,NOUN
y,CCONJ
su,DET
encanto,NOUN
está,VERB
en,ADP
la,DET
guerra,NOUN
perpétua,NOUN
.,PUNCT
Iten,PROPN
[,PRON
ellos,PRON
],INTJ
beben,VERB
",",PUNCT
y,CCONJ
comen,VERB
y,CCONJ
están,AUX
día,NOUN
y,CCONJ
noche,NOUN
borrachos,ADJ
;,PUNCT
también,ADV
son,AUX
amigos,NOUN
del,ADP
baile,NOUN
",",PUNCT
y,CCONJ
llevan,VERB
a,ADP
tal,DET
extremo,NOUN
la,DET
vida,NOUN
de,ADP
adulterio,NOUN
",",PUNCT
que,PRON
no,ADV
es,AUX
para,ADP
contada,ADJ
;,PUNCT
es,AUX
una,DET
gente,NOUN
fiera,ADJ
",",PUNCT
ambiciosa,ADJ
y,CCONJ
soberbia,ADJ
;,PUNCT
hacen,VERB
vino,NOUN
del,ADP
trigo,NOUN
turco,ADJ
(,PUNCT
maíz,NOUN
),PUNCT
con,ADP
el,DET
que,PRON
se,PRON
llenan,VERB
",",PUNCT
tal,NOUN
como,SCONJ
cualquiera,PRON
aquí,ADV
se,PRON
toma,VERB
el,DET
mejor,ADJ
de,ADP
los,DET
vinos,NOUN
;,PUNCT
tienen,VERB
idioma,NOUN
parecido,ADJ
[,NOUN
al,ADP
de,ADP
],NOUN
los,DET
Caríos,PROPN
",",PUNCT
con,ADP
los,DET
que,PRON
bien,ADV
poca,ADV
es,AUX
la,DET
diferencia,NOUN
que,PRON
hay,AUX
.,PUNCT
"

",SPACE
De,ADP
allí,ADV
llegamos,VERB
nosotros,PRON
a,ADP
un,DET
pueblo,NOUN
llamado,ADJ
Karieseba,PROPN
",",PUNCT
son,AUX
también,ADV
Thopis,PROPN
",",PUNCT
están,AUX
de,ADP
guerra,NOUN
con,ADP
los,DET
Cristianos,PROPN
",",PUNCT
mas,ADV
los,DET
anteriores,ADJ
son,AUX
amigos,NOUN
de,ADP
los,DET
Cristianos,PROPN
;,PUNCT
eso,PRON
que,PRON
llegamos,VERB
el,DET
Domingo,PROPN
de,ADP
Palmas,PROPN
á,ADP
4,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
un,DET
pueblo,NOUN
",",PUNCT
nos,PRON
convencimos,VERB
que,SCONJ
teníamos,VERB
que,SCONJ
guardarnos,VERB
bien,ADV
de,ADP
los,DET
Karieseba,PROPN
;,PUNCT
y,CCONJ
esta,DET
vez,NOUN
",",PUNCT
con,ADP
ser,AUX
que,SCONJ
estábamos,AUX
en,ADP
tanta,DET
escasez,NOUN
de,ADP
bastimento,NOUN
",",PUNCT
tuvimos,VERB
sin,ADP
embargo,NOUN
que,SCONJ
caminar,VERB
un,DET
poco,ADV
más,ADV
en,ADP
busca,NOUN
de,ADP
comida,NOUN
",",PUNCT
pero,CCONJ
no,ADV
pudimos,AUX
contener,VERB
á,ADP
2,NUM
de,ADP
nuestros,DET
compañeros,NOUN
",",PUNCT
que,PRON
á,ADP
pesar,NOUN
de,ADP
nuestro,DET
buen,ADJ
consejo,NOUN
se,PRON
metieron,VERB
en,ADP
el,DET
pueblo,NOUN
;,PUNCT
les,PRON
prometimos,VERB
pues,SCONJ
esperarlos,VERB
",",PUNCT
lo,PRON
que,PRON
allí,ADV
también,ADV
se,PRON
cumplió,VERB
.,PUNCT
Pero,CCONJ
ni,CCONJ
bien,ADV
entraron,VERB
ellos,PRON
al,ADP
pueblo,NOUN
fueron,AUX
muertos,VERB
y,CCONJ
comidos,ADJ
en,ADP
seguida,NOUN
.,PUNCT
¡,PUNCT
Quiera,AUX
Dios,AUX
apiadarse,VERB
de,ADP
ellos,PRON
!,PUNCT
Amén,ADV
.,PUNCT
"

",SPACE
Después,ADV
de,ADP
esto,PRON
se,PRON
nos,PRON
presentaron,VERB
estos,DET
mismos,DET
Indios,NOUN
en,ADP
número,NOUN
como,SCONJ
de,ADP
50,NUM
hombres,NOUN
á,ADP
distancia,NOUN
de,ADP
30,NUM
pasos,NOUN
;,PUNCT
traían,VERB
puesta,ADJ
la,DET
ropa,NOUN
de,ADP
los,DET
Cristianos,PROPN
y,CCONJ
se,PRON
pararon,VERB
y,CCONJ
platicaron,VERB
con,ADP
nosotros,PRON
;,PUNCT
pero,CCONJ
es,AUX
costumbre,NOUN
entre,ADP
estos,DET
Indios,PROPN
",",PUNCT
que,SCONJ
si,SCONJ
alguno,PRON
se,PRON
para,VERB
á,ADP
pocos,DET
pasos,NOUN
de,ADP
su,DET
enemigo,NOUN
y,CCONJ
platica,VERB
con,ADP
él,PRON
",",PUNCT
nada,PRON
de,ADP
bueno,NOUN
le,PRON
está,AUX
urdiendo,VERB
.,PUNCT
A,ADP
esto,PRON
cuando,SCONJ
lo,PRON
advertimos,VERB
",",PUNCT
nos,PRON
preparamos,VERB
lo,PRON
mejor,ADJ
que,PRON
pudimos,VERB
con,ADP
nuestras,DET
armas,NOUN
y,CCONJ
les,PRON
preguntamos,VERB
a,ADP
donde,PRON
habían,AUX
quedado,VERB
nuestros,DET
compañeros,NOUN
",",PUNCT
allí,ADV
dijeron,VERB
ellos,PRON
que,PRON
estaban,VERB
en,ADP
su,DET
pueblo,NOUN
y,CCONJ
que,SCONJ
nosotros,PRON
también,ADV
deberíamos,AUX
pasar,VERB
allá,ADV
;,PUNCT
mas,ADV
nosotros,PRON
no,ADV
lo,PRON
quisimos,AUX
hacer,VERB
",",PUNCT
porque,SCONJ
bien,ADV
les,PRON
conocimos,VERB
la,DET
mala,ADJ
intención,NOUN
.,PUNCT
En,ADP
seguida,NOUN
nos,PRON
hicieron,VERB
disparos,NOUN
con,ADP
sus,DET
arcos,NOUN
",",PUNCT
pero,CCONJ
no,ADV
nos,PRON
resistieron,VERB
mucho,DET
tiempo,NOUN
",",PUNCT
sino,CCONJ
que,SCONJ
dispararon,VERB
á,ADP
su,DET
pueblo,NOUN
y,CCONJ
al,ADP
punto,NOUN
trajeron,VERB
de,ADP
allí,ADV
hasta,ADP
unos,PRON
6.000,NUM
contra,ADP
nosotros,PRON
;,PUNCT
pero,CCONJ
nosotros,PRON
en,ADP
tal,DET
apuro,NOUN
no,ADV
teníamos,VERB
más,ADV
amparo,NOUN
que,SCONJ
un,DET
bosque,NOUN
grande,ADJ
y,CCONJ
cuatro,NUM
 ,SPACE
arcabuces,NOUN
junto,ADJ
con,ADP
20,NUM
(,PUNCT
60,NUM
),PUNCT
Indios,PROPN
de,ADP
los,DET
Caríos,PROPN
",",PUNCT
que,PRON
nos,PRON
habíamos,AUX
traído,VERB
de,ADP
la,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunssión,PROPN
;,PUNCT
así,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
nos,PRON
sostuvimos,VERB
allí,ADV
unos,PRON
4,NUM
días,NOUN
con,ADP
sus,DET
noches,NOUN
",",PUNCT
en,ADP
que,PRON
nos,PRON
hacíamos,VERB
continuas,ADJ
descargas,NOUN
",",PUNCT
y,CCONJ
en,ADP
la,DET
cuarta,ADJ
noche,NOUN
con,ADP
todo,DET
sigilo,NOUN
abandonamos,VERB
el,DET
bosque,NOUN
y,CCONJ
marchamos,VERB
de,ADP
allí,ADV
",",PUNCT
porque,SCONJ
no,ADV
teníamos,VERB
mucho,PRON
que,PRON
comer,VERB
",",PUNCT
y,CCONJ
los,DET
enemigos,NOUN
también,ADV
empezaban,VERB
á,ADP
llevarnos,VERB
ventaja,NOUN
;,PUNCT
como,SCONJ
dice,VERB
el,DET
refrán,NOUN
:,PUNCT
porque,SCONJ
son,AUX
muchos,PRON
los,DET
perros,NOUN
muere,VERB
la,DET
liebre,NOUN
.,PUNCT
"

",SPACE
De,ADP
allí,ADV
marchamos,VERB
nosotros,PRON
6,NUM
días,NOUN
seguidos,ADJ
por,ADP
bosques,NOUN
desamparados,ADJ
",",PUNCT
como,SCONJ
que,SCONJ
en,ADP
mis,DET
días,NOUN
(,PUNCT
y,CCONJ
eso,PRON
que,PRON
he,AUX
andado,VERB
la,DET
seca,NOUN
y,CCONJ
la,DET
meca,NOUN
),PUNCT
no,ADV
he,AUX
visto,VERB
iguales,ADJ
",",PUNCT
ni,CCONJ
he,AUX
viajado,VERB
por,ADP
camino,NOUN
más,ADV
enmarañado,ADJ
;,PUNCT
tampoco,ADV
teníamos,VERB
que,SCONJ
comer,VERB
",",PUNCT
y,CCONJ
por,ADP
eso,PRON
había,AUX
que,SCONJ
remediarnos,VERB
con,ADP
miel,NOUN
y,CCONJ
raicecillas,VERB
que,SCONJ
encontrábamos,VERB
;,PUNCT
también,ADV
se,PRON
apoderó,VERB
de,ADP
nosotros,PRON
desconfianza,NOUN
de,ADP
que,SCONJ
el,DET
enemigo,NOUN
nos,PRON
alcanzase,VERB
",",PUNCT
si,SCONJ
nos,PRON
permitíamos,VERB
aunque,SCONJ
no,ADV
fuese,AUX
más,ADV
que,SCONJ
el,DET
tiempo,NOUN
para,ADP
cazar,VERB
alguna,DET
salvagina,NOUN
del,ADP
campo,NOUN
.,PUNCT
"
",SPACE
Así,ADV
llegamos,VERB
á,ADP
una,DET
nación,NOUN
llamada,ADJ
Biessaie,PROPN
(,PUNCT
Mbiaçá,PROPN
),PUNCT
",",PUNCT
allí,ADV
paramos,VERB
4,NUM
días,NOUN
largos,ADJ
é,CCONJ
hicimos,VERB
bastimento,NOUN
",",PUNCT
mas,ADV
no,ADV
nos,PRON
atrevimos,VERB
a,ADP
entrar,VERB
en,ADP
el,DET
pueblo,NOUN
",",PUNCT
siendo,AUX
nosotros,PRON
los,DET
pocos,PRON
que,PRON
éramos,AUX
.,PUNCT
Cerca,ADV
de,ADP
esta,DET
nación,NOUN
está,AUX
un,DET
agua,NOUN
(,PUNCT
río,NOUN
),PUNCT
llamado,ADJ
Urquaie,PROPN
(,PUNCT
Uruguay,PROPN
),PUNCT
;,PUNCT
allí,ADV
vimos,VERB
víboras,NOUN
o,CCONJ
serpientes,ADJ
",",PUNCT
llamadas,ADJ
en,ADP
su,DET
lengua,NOUN
de,ADP
Indios,PROPN
schue,PROPN
éyba,PROPN
thuescha,PROPN
;,PUNCT
es,AUX
de,ADP
14,NUM
pasos,NOUN
de,ADP
largo,ADJ
y,CCONJ
2,NUM
brazadas,NOUN
de,ADP
grueso,NOUN
en,ADP
el,DET
medio,NOUN
;,PUNCT
hacen,VERB
mucho,DET
daño,NOUN
",",PUNCT
por,ADP
ejemplo,NOUN
",",PUNCT
cuando,SCONJ
se,PRON
baña,VERB
la,DET
gente,NOUN
",",PUNCT
ó,CCONJ
bebe,VERB
una,DET
fiera,NOUN
de,ADP
la,DET
misma,DET
agua,NOUN
ó,CCONJ
se,PRON
pone,VERB
á,ADP
nadar,VERB
sobre,ADP
el,DET
agua,NOUN
",",PUNCT
así,ADV
se,PRON
le,PRON
arrima,VERB
una,DET
serpiente,NOUN
de,ADP
éstas,PRON
debajo,ADV
del,ADP
agua,NOUN
",",PUNCT
nada,PRON
hasta,ADP
donde,PRON
está,VERB
el,DET
hombre,NOUN
",",PUNCT
ó,CCONJ
la,DET
fiera,NOUN
",",PUNCT
y,CCONJ
lo,PRON
envuelve,VERB
en,ADP
la,DET
cola,NOUN
",",PUNCT
zambulle,VERB
en,ADP
seguida,NOUN
bajo,ADP
del,ADP
agua,NOUN
y,CCONJ
se,PRON
lo,PRON
come,VERB
;,PUNCT
porque,SCONJ
siempre,ADV
se,PRON
mantiene,VERB
con,ADP
la,DET
cabeza,NOUN
á,ADP
flor,NOUN
de,ADP
agua,NOUN
y,CCONJ
observa,VERB
á,ADP
ver,VERB
si,SCONJ
se,PRON
presenta,VERB
algo,PRON
que,PRON
sea,AUX
hombre,NOUN
ó,CCONJ
bestia,NOUN
",",PUNCT
que,PRON
pueda,AUX
matar,VERB
y,CCONJ
envolver,VERB
.,PUNCT
"

",SPACE
De,ADP
allí,ADV
marchamos,VERB
nosotros,PRON
adelante,ADV
un,DET
mes,NOUN
largo,ADJ
y,CCONJ
seguido,ADJ
",",PUNCT
100,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
camino,NOUN
",",PUNCT
y,CCONJ
llegamos,VERB
a,ADP
un,DET
pueblo,NOUN
grande,ADJ
llamado,ADJ
Scherebethuebá,PROPN
",",PUNCT
allí,ADV
nos,PRON
quedamos,VERB
3,NUM
días,NOUN
y,CCONJ
estábamos,AUX
muy,ADV
rendidos,ADJ
;,PUNCT
no,ADV
nos,PRON
había,AUX
sobrado,VERB
de,ADP
comer,VERB
",",PUNCT
porque,SCONJ
nuestro,DET
principal,ADJ
alimento,NOUN
era,AUX
miel,ADJ
",",PUNCT
con,ADP
lo,PRON
que,PRON
estábamos,AUX
todos,PRON
sin,ADP
fuerzas,NOUN
;,PUNCT
así,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
cualquiera,PRON
puede,AUX
con,ADP
lo,PRON
dicho,ADJ
hacerse,VERB
cargo,NOUN
de,ADP
los,DET
peligros,NOUN
y,CCONJ
de,ADP
la,DET
pobre,ADJ
y,CCONJ
mala,ADJ
vida,NOUN
que,PRON
fué,AUX
la,DET
nuestra,DET
en,ADP
tan,ADV
dilatado,ADJ
viaje,NOUN
",",PUNCT
muy,ADV
particularmente,ADV
en,ADP
lo,PRON
tocante,ADJ
á,ADP
la,DET
comida,NOUN
",",PUNCT
bebida,NOUN
y,CCONJ
dormidas,ADJ
;,PUNCT
la,DET
cama,NOUN
que,PRON
cada,DET
uno,PRON
traía,VERB
consigo,ADJ
",",PUNCT
pesaba,VERB
4,NUM
ó,CCONJ
5,NUM
libras,NOUN
",",PUNCT
(,PUNCT
y,CCONJ
),PUNCT
era,AUX
de,ADP
algodón,NOUN
;,PUNCT
se,PRON
hacen,VERB
en,ADP
forma,NOUN
de,ADP
red,NOUN
",",PUNCT
se,PRON
atan,VERB
á,ADP
2,NUM
árboles,NOUN
",",PUNCT
y,CCONJ
allí,ADV
se,PRON
echa,VERB
encima,ADV
cada,DET
uno,PRON
;,PUNCT
esto,PRON
se,PRON
hace,VERB
en,ADP
el,DET
bosque,NOUN
bajo,ADP
del,ADP
azulado,NOUN
cielo,NOUN
;,PUNCT
porque,SCONJ
si,SCONJ
no,ADV
son,AUX
muchos,PRON
los,DET
que,PRON
juntos,ADJ
marchan,VERB
por,ADP
tierra,NOUN
en,ADP
Indiam,PROPN
(,PUNCT
Indias,PROPN
),PUNCT
",",PUNCT
es,AUX
más,ADV
seguro,ADJ
sacarla,VERB
bien,ADV
en,ADP
el,DET
bosque,NOUN
que,PRON
en,ADP
las,DET
casas,NOUN
ó,CCONJ
pueblos,NOUN
de,ADP
los,DET
Indios,PROPN
.,PUNCT
"

",SPACE
Ahora,ADV
marchamos,VERB
nosotros,PRON
á,ADP
un,DET
pueblo,NOUN
que,PRON
pertenece,VERB
á,ADP
los,DET
Cristianos,PROPN
",",PUNCT
en,ADP
que,PRON
el,DET
principal,ADJ
se,PRON
llama,VERB
Johann,PROPN
Kaimunnelle,PROPN
(,PUNCT
Juan,PROPN
Ramallo,PROPN
),PUNCT
y,CCONJ
por,ADP
suerte,NOUN
nuestra,DET
no,ADV
estaba,AUX
en,ADP
casa,NOUN
",",PUNCT
porque,SCONJ
este,DET
pueblo,NOUN
me,PRON
pareció,VERB
una,DET
cueva,NOUN
de,ADP
ladrones,NOUN
;,PUNCT
fué,AUX
que,SCONJ
el,DET
dicho,ADJ
principal,ADJ
estaba,AUX
en,ADP
casa,NOUN
de,ADP
otro,DET
Cristiano,PROPN
en,ADP
Vincendo,PROPN
(,PUNCT
San,PROPN
Vicente,PROPN
),PUNCT
y,CCONJ
estos,PRON
desde,ADP
ya,ADV
antes,ADV
estaban,VERB
por,ADP
entrar,VERB
en,ADP
un,DET
arreglo,NOUN
entre,ADP
sí,PRON
;,PUNCT
estos,PRON
800,NUM
Cristianos,PROPN
",",PUNCT
pues,SCONJ
",",PUNCT
en,ADP
los,DET
2,NUM
pueblos,NOUN
dependen,VERB
del,ADP
rey,NOUN
de,ADP
Portugal,PROPN
",",PUNCT
y,CCONJ
del,ADP
dicho,ADJ
Kaimunnelle,PROPN
(,PUNCT
Ramallo,PROPN
),PUNCT
",",PUNCT
quien,PRON
según,ADP
él,PRON
mismo,DET
lo,PRON
asegura,VERB
hace,VERB
ya,ADV
40,NUM
años,NOUN
largos,ADJ
que,PRON
ha,AUX
vivido,VERB
",",PUNCT
mandado,ADJ
",",PUNCT
peleado,ADJ
y,CCONJ
conquistado,ADJ
en,ADP
tierra,NOUN
de,ADP
Indias,PROPN
",",PUNCT
razón,NOUN
por,ADP
la,DET
que,PRON
quiere,VERB
seguir,VERB
mandando,VERB
en,ADP
la,DET
misma,PRON
con,ADP
preferencia,NOUN
á,ADP
cualquier,DET
otro,PRON
",",PUNCT
cosa,NOUN
que,PRON
el,DET
otro,PRON
tal,PRON
no,ADV
se,PRON
la,PRON
consiente,NOUN
",",PUNCT
y,CCONJ
por,ADP
lo,PRON
tanto,NOUN
se,PRON
hacen,VERB
entrambos,NOUN
la,DET
guerra,NOUN
;,PUNCT
y,CCONJ
este,DET
más,ADV
nombrado,ADJ
Kaimunnelle,PROPN
(,PUNCT
Ramallo,PROPN
),PUNCT
puede,AUX
en,ADP
un,DET
día,NOUN
reunir,VERB
50.000,NUM
Indios,PROPN
",",PUNCT
mientras,CCONJ
que,SCONJ
el,DET
rey,NOUN
no,ADV
reúne,VERB
2.000,NUM
;,PUNCT
tanto,ADV
es,AUX
el,DET
poder,NOUN
y,CCONJ
el,DET
prestigio,NOUN
de,ADP
que,SCONJ
él,PRON
goza,VERB
en,ADP
la,DET
tierra,NOUN
.,PUNCT
"

",SPACE
Pero,CCONJ
sucedió,VERB
que,SCONJ
el,DET
hijo,NOUN
del,ADP
tantas,DET
veces,NOUN
nombrado,ADJ
Kaimunnelle,PROPN
(,PUNCT
Ramallo,PROPN
),PUNCT
había,AUX
estado,VERB
allí,ADV
cuando,SCONJ
llegamos,VERB
nosotros,PRON
al,ADP
susodicho,NOUN
pueblo,NOUN
",",PUNCT
quien,PRON
nos,PRON
recibió,VERB
bien,ADV
",",PUNCT
aunque,SCONJ
nosotros,PRON
teníamos,VERB
que,SCONJ
desconfiar,VERB
más,ADV
de,ADP
él,PRON
que,SCONJ
de,ADP
los,DET
Indios,PROPN
;,PUNCT
mas,ADV
como,SCONJ
aquí,ADV
nos,PRON
fué,AUX
bien,ADV
",",PUNCT
demos,VERB
siempre,ADV
gracias,NOUN
á,ADP
Dios,PROPN
el,DET
Creador,PROPN
por,ADP
Cristo,PROPN
Jesús,PROPN
",",PUNCT
su,DET
único,ADJ
Hijo,PROPN
",",PUNCT
que,PRON
hasta,ADP
aquí,ADV
tanto,ADV
nos,PRON
ha,AUX
favorecido,VERB
y,CCONJ
de,ADP
todos,NOUN
modos,NOUN
nos,PRON
ha,AUX
amparado,VERB
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
LIII,PROPN
"
",SPACE
LLEGADA,NOUN
A,ADP
SAN,PROPN
VICENTE,PROPN
.,PUNCT
VIAJE,PROPN
Á,PROPN
ESPAÑA,PROPN
.,PUNCT
MARAVILLAS,PROPN
DEL,ADP
MAR,PROPN
"

",SPACE
Ahora,ADV
marchamos,VERB
algo,PRON
más,ADV
adelante,ADV
á,ADP
una,DET
pequeña,ADJ
ciudad,NOUN
llamada,ADJ
S.,PROPN
Vicendo,PROPN
(,PUNCT
San,PROPN
Vicente,PROPN
),PUNCT
",",PUNCT
20,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
camino,NOUN
;,PUNCT
allá,ADV
llegamos,VERB
el,DET
año,NOUN
1553,NUM
anno,PROPN
Domini,PROPN
",",PUNCT
el,DET
13,NUM
de,ADP
junio,NOUN
",",PUNCT
en,ADP
día,NOUN
de,ADP
San,PROPN
Antonio,PROPN
y,CCONJ
dimos,VERB
con,ADP
un,DET
navío,NOUN
portugués,ADJ
",",PUNCT
que,PRON
estaba,AUX
allí,ADV
cargado,ADJ
con,ADP
azúcar,NOUN
",",PUNCT
palo,NOUN
de,ADP
Brasil,PROPN
y,CCONJ
algodón,NOUN
",",PUNCT
y,CCONJ
pertenecía,VERB
al,ADP
honorable,ADJ
Schezen,PROPN
;,PUNCT
su,DET
factor,NOUN
está,VERB
en,ADP
Lisabonna,PROPN
(,PUNCT
Lisboa,PROPN
),PUNCT
",",PUNCT
se,PRON
llama,VERB
Johann,PROPN
vonn,PROPN
Huessen,PROPN
",",PUNCT
quien,PRON
á,ADP
más,ADV
tiene,VERB
otro,DET
factor,NOUN
allí,ADV
en,ADP
Vincendo,PROPN
(,PUNCT
S.,PROPN
Vicente,PROPN
),PUNCT
",",PUNCT
llamado,ADJ
Petter,PROPN
Rosel,PROPN
.,PUNCT
"

",SPACE
Iten,PROPN
los,DET
antedichos,ADJ
señores,NOUN
Schezenn,PROPN
y,CCONJ
Johan,PROPN
von,PROPN
Halsen,PROPN
tienen,VERB
allá,ADV
en,ADP
la,DET
tierra,NOUN
muchos,DET
pueblos,NOUN
y,CCONJ
villorrios,NOUN
azucareros,ADJ
",",PUNCT
en,ADP
que,PRON
se,PRON
hace,VERB
azúcar,NOUN
año,NOUN
redondo,ADJ
.,PUNCT
Así,ADV
",",PUNCT
pues,SCONJ
",",PUNCT
me,PRON
recibió,VERB
el,DET
susodicho,NOUN
Petter,PROPN
Rossel,PROPN
muy,ADV
amistosamente,ADV
y,CCONJ
me,PRON
trató,VERB
muy,ADV
en,ADP
grande,ADJ
;,PUNCT
él,PRON
también,ADV
me,PRON
recomendó,VERB
á,ADP
la,DET
tripulación,NOUN
con,ADP
que,PRON
tenía,VERB
que,SCONJ
navegar,VERB
",",PUNCT
y,CCONJ
les,PRON
pidió,VERB
que,SCONJ
se,PRON
quisiesen,VERB
poner,VERB
á,ADP
mis,DET
órdenes,NOUN
",",PUNCT
lo,PRON
que,PRON
después,ADV
cumplió,VERB
con,ADP
exactitud,NOUN
el,DET
capitán,NOUN
este,PROPN
",",PUNCT
y,CCONJ
[,PRON
yo,PRON
],PROPN
confieso,VERB
que,SCONJ
es,AUX
así,ADV
;,PUNCT
así,ADV
nos,PRON
quedamos,VERB
aún,ADV
11,NUM
días,NOUN
en,ADP
la,DET
ciudad,NOUN
Vincendo,PROPN
(,PUNCT
S.,PROPN
Vicente,PROPN
),PUNCT
",",PUNCT
para,ADP
prepararnos,VERB
y,CCONJ
proveernos,VERB
de,ADP
todo,DET
lo,PRON
necesario,ADJ
que,PRON
puede,AUX
á,ADP
uno,PRON
hacerle,VERB
falta,NOUN
en,ADP
alta,NOUN
mar,NOUN
.,PUNCT
Iten,PROPN
echamos,VERB
6,NUM
meses,NOUN
largos,ADJ
",",PUNCT
de,ADP
la,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunssión,PROPN
hasta,ADP
la,DET
ciudad,NOUN
S.,PROPN
Vicendo,PROPN
en,ADP
Presiell,PROPN
(,PUNCT
Brasil,PROPN
),PUNCT
y,CCONJ
hay,AUX
476,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
camino,NOUN
.,PUNCT
"
",SPACE
Después,ADV
nos,PRON
hicimos,VERB
á,ADP
la,DET
vela,NOUN
",",PUNCT
en,ADP
seguida,NOUN
de,ADP
habernos,NOUN
despachado,VERB
de,ADP
lo,PRON
que,PRON
había,AUX
que,SCONJ
hacer,VERB
",",PUNCT
y,CCONJ
salimos,VERB
de,ADP
la,DET
ciudad,NOUN
S.,PROPN
Vincenndo,VERB
el,DET
año,NOUN
1553,NUM
",",PUNCT
anno,PROPN
Domini,PROPN
",",PUNCT
el,DET
24,NUM
de,ADP
junio,NOUN
",",PUNCT
día,NOUN
de,ADP
San,PROPN
Juan,PROPN
;,PUNCT
así,ADV
mismo,ADV
estuvimos,VERB
nosotros,PRON
14,NUM
días,NOUN
largos,ADJ
en,ADP
el,DET
piélago,NOUN
o,CCONJ
mar,NOUN
",",PUNCT
sin,ADP
alcanzar,VERB
un,DET
viento,NOUN
favorable,ADJ
",",PUNCT
antes,ADV
al,ADP
contrario,ADJ
tormentas,NOUN
y,CCONJ
tiempo,NOUN
horrible,ADJ
sin,ADP
tregua,NOUN
",",PUNCT
así,ADV
que,SCONJ
no,ADV
podíamos,AUX
atinar,VERB
adonde,SCONJ
estábamos,VERB
;,PUNCT
á,ADP
todo,DET
esto,PRON
se,PRON
nos,PRON
tronchó,VERB
el,DET
mástil,NOUN
del,ADP
navío,NOUN
",",PUNCT
que,PRON
empezó,VERB
a,ADP
hacer,VERB
